ID,Age,Income,EducationLevel,WorkExperience,Satisfaction,SpendingHabits,Region,PurchaseFrequency,ProductCategory,Score1,Score2,Score3,Score4,Score5,Group
26,44,14849.527008357269,High School,58,34,24131.320815609255,West,Rarely,Food,29444.38212971381,61433.94769517498,25367.913351538195,38871.15167660023,47324.09754935004,B
33,35,73903.66916860662,High School,63,46,54994.910291623164,North,Monthly,Food,32289.600607210665,36169.9956590544,94068.68447523942,27552.44115583199,54647.132330914785,B
43,54,79096.95798836017,High School,55,18,44889.77009926216,West,Monthly,Electronics,58794.36792830282,52197.61201860407,58760.758274101245,70017.72748267306,13927.36364712719,B
23,56,27119.498378455606,Master,38,22,41738.49161969457,North,Weekly,Electronics,55461.603561666576,59562.53301906973,33035.71703439954,44463.105883235374,21385.974253095454,C
38,49,38350.74627475675,High School,33,40,47618.02854777739,West,Rarely,Food,45604.128045598845,66934.35197397432,64316.896572575424,35202.19825771511,62061.14127379279,C
22,24,34487.96683658832,Bachelor,53,19,52162.158836602845,North,Rarely,Books,29044.048008797366,62902.16645495927,63412.505946078054,78163.37421262055,61449.75771576292,A
56,55,64951.25099948187,PhD,58,46,54508.25674830964,South,Rarely,Books,62143.111349983476,62332.550834298665,87573.95746621644,74835.64833741814,66483.76461743067,B
31,41,52472.50249164186,PhD,38,55,56376.69995690793,East,Yearly,Clothing,17105.902304392628,46383.905809660646,23107.11333425443,65178.85650669555,13234.051132459463,A
20,50,77894.88987678486,Bachelor,46,56,60271.32089085126,West,Monthly,Clothing,22895.4523928576,50284.28122956984,44829.04566937991,37157.61610609788,69569.5424139032,B
64,43,29330.451742802827,Master,34,35,40979.92915261469,South,Monthly,Food,47892.325090433565,49509.82019999428,80092.79748322879,39925.10736186816,40520.56484371622,B
19,34,61624.41074207438,Master,45,58,56164.566760149115,East,Weekly,Food,49249.57433704943,41068.47821160721,58391.65606756852,61898.61162806913,36697.514379173015,C
33,56,69787.00875309476,High School,61,60,17379.995474302486,North,Yearly,Books,78970.5452579265,60960.039986715004,15490.403133826221,63229.76108217349,35998.49506563738,C
53,21,58115.5231998448,Master,27,62,23181.024999327754,East,Rarely,Food,58344.40597087065,54070.41997238331,41233.068645088344,66143.48947434788,39608.22416940516,A
59,56,41860.11659690017,High School,36,54,31971.50212061172,East,Weekly,Food,69412.69875294654,3636.2006542698,49215.69618387146,53462.84001279934,5298.035233172501,A
42,42,82293.63546716819,PhD,39,53,59614.66783609278,West,Monthly,Electronics,38363.04804179772,53686.93220219033,44540.20346302136,72681.42880495061,70206.980119021,A
23,44,7480.488674917608,High School,61,26,38887.07873940852,West,Rarely,Clothing,24631.6481970193,43587.398595093095,54253.14569986693,41475.82510025971,91742.72961935612,A
48,38,48147.07173632785,Master,28,28,41211.81345599906,South,Weekly,Food,32917.125676365584,75079.03427831957,45469.41393963334,41140.310656727714,23714.473653166235,A
43,34,30098.256215802307,Master,35,57,71047.18277587666,North,Rarely,Food,40824.34369416594,49844.333379726944,82836.45986692538,76757.0224379463,70547.95677692298,B
48,38,33516.88955364014,Master,55,36,64112.86680868265,South,Monthly,Electronics,15464.097941684093,59560.79162080522,57542.82257329462,65490.30417425682,61427.10773409133,A
28,42,11197.398291467209,PhD,58,22,35076.66989488629,North,Monthly,Electronics,36776.95453873116,80480.90479519639,47750.11381904284,62010.0355357356,61812.49572551533,A
35,31,41337.93653555148,Bachelor,46,36,14808.098593654111,South,Rarely,Food,38356.94154584259,58462.15185937868,61059.21246509449,16901.050314206543,60070.5991817143,A
36,25,38916.888528516036,PhD,31,23,16506.261629833323,North,Rarely,Clothing,55527.8548581488,89994.58688649224,28553.700318834326,30624.241156407348,50833.55261855546,C
62,52,70087.16202556467,PhD,27,22,33314.36784810319,South,Rarely,Clothing,22109.59821277703,42884.720850123136,24782.853307646634,41610.589834791375,68747.97628574386,A
43,45,62301.48564863657,High School,37,55,26104.54708220396,East,Monthly,Clothing,60853.16787537747,72079.12584144855,40020.063484968356,34820.014699248335,86559.55598157123,A
30,46,59444.663765474535,PhD,34,20,44143.91473695657,East,Monthly,Electronics,34865.6409162629,8287.951107099238,17673.57317208337,54291.098854316224,62087.6226494561,B
41,56,74941.87311729032,PhD,63,38,30349.230577229147,West,Weekly,Clothing,34415.95647323187,83669.25048565587,64420.87047889596,30631.160060147708,22763.05890031973,B
64,39,40062.898515436114,Bachelor,44,40,68616.53205255643,East,Rarely,Electronics,69069.50133603679,1837.219769150346,41558.97570654724,49468.681087416946,31107.018577633004,B
43,61,60955.75741462261,High School,42,59,63605.374296317896,North,Weekly,Books,84208.72147174142,54728.3105375862,71080.28780555776,32315.41183893057,47772.98655504422,A
36,53,45700.66189269985,High School,61,20,39220.269096774515,East,Weekly,Clothing,62090.20937193085,58011.341237433226,83634.81161598641,51124.96104127686,21965.291974634565,A
33,56,83786.52081788483,PhD,27,41,30645.01304544771,West,Yearly,Food,44199.431492793075,34102.44453677038,26778.62619360458,37247.75215799763,44027.68639354373,A
58,45,69037.8982992482,High School,56,29,59455.5033178374,North,Yearly,Electronics,66829.81162366904,44288.092199346305,56387.11452949526,75456.19908851356,75345.85343845547,B
63,63,58901.97275942301,PhD,51,43,25035.2582628177,East,Yearly,Food,56554.82970728038,66894.06241454149,42295.702177578365,52483.21556307307,62478.27977414355,C
61,34,58714.84622639273,Bachelor,40,59,72322.30704756278,East,Yearly,Electronics,58063.23656087108,58787.065611091944,52940.92359960542,73062.86964999686,16803.771027135277,C
58,33,85521.60024354002,High School,47,32,49437.06450874135,West,Rarely,Electronics,42726.46861930721,75499.44310513958,82787.83764728205,31194.322036596688,37668.3805268272,B
34,36,28600.560816680252,PhD,55,22,56519.416756335515,North,Monthly,Food,64268.437861697064,55247.52844925077,57991.940052293954,49265.28807385818,45213.35406226211,A
35,52,40682.97810527019,High School,60,46,64874.482424796,West,Monthly,Books,52485.75866797759,27464.911591091273,41540.491765135535,53560.60909447653,50817.27322334106,A
21,34,72209.30359913922,High School,43,36,33325.33826516697,East,Rarely,Electronics,57857.396814541506,44755.45184650271,48568.14118258507,39363.76824175997,77758.04678760457,C
55,41,61479.69580764671,PhD,55,30,45442.23522870303,South,Yearly,Books,53720.71819469461,15433.476181657272,63589.25954370238,79894.92067361694,48889.876568080625,B
37,55,39288.11891832862,Bachelor,38,22,35114.725072842564,North,Rarely,Books,23724.30029457502,41337.93044284484,49104.84217061864,45725.47546887567,54222.531096585575,C
19,45,27770.432972208604,Master,48,34,49319.79061611604,East,Rarely,Books,31061.554515253323,33766.695770074104,31745.78616154636,19993.33399434583,32499.385605374406,B
45,38,33050.99069864313,High School,63,30,46840.58678500254,South,Rarely,Food,19799.591511782855,79644.19631973578,65344.52848500359,33088.74660994181,49606.44071167842,A
52,24,88156.68019436084,Master,63,22,77696.27049754543,East,Rarely,Food,35033.60789545855,21780.461032349423,43346.683002235775,71487.72719347014,39453.33622362504,A
40,63,33060.00808087383,Bachelor,49,26,45472.14930622091,South,Monthly,Books,66385.02158222898,47779.90290878842,33665.95336537453,53338.75687079909,55722.39009703878,B
32,25,44772.87805920252,High School,35,34,40877.02269136593,South,Rarely,Clothing,42804.85024622253,49059.096789355266,66392.32653047374,45331.813831667205,41134.85527695798,B
23,29,42287.3913964256,Bachelor,49,61,37271.309036887396,North,Yearly,Food,74767.79743662261,97305.68736757111,100065.5413414909,39180.77610302666,49839.26635929134,B
31,52,21314.65073738013,PhD,48,50,20162.01496727978,North,Rarely,Food,24557.377182707813,58521.40708202487,18253.008593853992,49879.69176910614,82769.04950189154,C
34,34,1745.4087833074082,Bachelor,43,23,28076.71690060219,East,Monthly,Electronics,48743.54649565776,92069.4884611032,58020.69092216458,19542.652597160988,45448.79304964008,C
56,54,50545.38432700603,High School,30,27,89149.06678356815,East,Yearly,Clothing,25533.050621474817,39048.79240508372,65969.3292813575,40006.472413547584,57195.57172123088,B
32,20,50870.49202604436,PhD,38,53,47890.32659777199,South,Weekly,Books,56111.78089242466,56956.13652272513,68220.09784411482,41782.06255518804,24921.414983277347,A
33,56,22479.07005715372,PhD,57,64,28974.932427913634,East,Weekly,Books,59690.045373279194,33773.5684972513,3919.3247127102222,22689.842355593708,42711.40326515042,C
41,38,37493.90370499587,Bachelor,41,30,60749.40393059631,South,Yearly,Electronics,60072.584661156594,58938.83913887247,62845.38862691063,73341.0623154891,66271.91673807379,A
60,23,1995.4850464367555,PhD,29,32,57842.4820473564,South,Rarely,Electronics,20429.510511933593,32424.603375403178,63647.24218258303,58199.21589533802,41104.42620440937,B
20,53,77746.8045987754,High School,39,46,54037.57987826926,South,Rarely,Books,19176.590380012978,29139.755389664293,52182.893228033805,30331.032453334094,70120.51246285893,C
44,19,38570.769591881515,Master,61,45,7475.774059285577,South,Weekly,Electronics,24934.603278533683,42007.20220304369,89477.18966531643,58681.20025358583,53453.6051524995,A
62,46,15744.953656235855,High School,47,22,53745.82909980376,North,Rarely,Electronics,24003.45538782095,73685.05523446601,50570.69092854851,61744.10040587565,83690.75117938832,C
49,36,29795.348146624063,High School,22,31,31987.937946597718,North,Weekly,Electronics,50367.02575457896,28875.479070377547,38962.662230169386,48551.545962943856,54606.020724782815,B
47,62,56917.6661221727,PhD,35,37,69871.76382051775,West,Weekly,Food,37955.51212506819,51800.38831613991,49598.34592765655,27753.522229401406,36231.66603677474,A
36,26,38893.640787852244,Master,27,38,46628.97674316998,West,Monthly,Clothing,48658.0093826485,74250.8977915912,31861.40133516721,60463.434799951465,76684.43664353437,A
30,21,49946.33811311819,High School,62,38,84323.40989126966,South,Weekly,Books,64458.60940005991,6441.694563137309,67436.7119678127,64604.75152591452,61089.391536784504,B
60,21,54459.55586059402,Master,23,30,26896.27244786215,South,Monthly,Food,44617.87555198707,45486.52521002572,65762.45488071593,22039.110666329438,72393.33360363657,C
22,26,38877.8171352612,Bachelor,56,58,61364.61711511038,South,Monthly,Food,19586.882519456318,51897.241917538995,53341.37278706016,12163.976986347167,58581.53420576736,C
23,22,58641.69347147651,PhD,24,28,4647.150190315871,West,Monthly,Books,40764.50355711147,26442.87944143528,20985.221639030267,100149.95046097903,60874.32682583866,A
58,55,37114.53851719995,High School,63,35,61337.923319396956,West,Yearly,Clothing,33221.78415617025,18562.437272319738,75375.14480557924,82597.26767406237,11640.201648791488,C
37,38,35919.36731361434,Bachelor,30,36,63116.29040756506,South,Yearly,Books,45796.00406592044,60997.199560259854,74225.23131101725,63300.004094955126,63631.905428728205,A
29,46,90884.00002913171,PhD,49,43,55429.389200329024,West,Monthly,Clothing,57327.74841152233,47655.25626663914,23057.103507435786,59155.920636779076,59925.633727045584,B
61,24,44400.37728985165,Bachelor,55,32,21998.274692407373,South,Weekly,Food,55496.68737490926,44914.46900908326,53867.42703223398,38693.73322252808,81783.96586519791,B
18,19,83290.57453848445,Master,63,46,15496.00993027375,South,Yearly,Food,72189.77046477384,85448.0787226026,75246.01404002409,76337.38724166258,48197.18460139225,B
57,32,54177.93785168106,Master,50,56,11395.272092018924,West,Yearly,Electronics,43942.496753889354,16698.744600913647,47745.796378347055,38242.34073489082,67323.3798560763,C
62,26,67066.37482197933,Bachelor,26,62,41094.370543717254,East,Yearly,Books,46271.9672134949,76552.68644041271,14657.008543033378,34610.95427976443,39817.10278850853,A
62,34,30386.08935052567,Master,30,51,50393.632523270135,South,Weekly,Books,33053.94075833245,63533.26714496893,26590.758769950527,47660.285652326114,26335.619641445097,B
32,47,48371.54929268377,High School,27,46,58922.764988695504,North,Yearly,Books,23530.924193177838,82324.7740501506,13931.517689299137,45523.344667007535,7717.24450392033,B
62,56,75654.84558747125,Bachelor,34,31,42190.655395155285,North,Yearly,Clothing,47730.05348610694,43216.6798130995,79636.08530357465,56349.869254884936,40818.422774230996,A
23,63,41480.40912048382,High School,38,44,25855.164191819724,South,Weekly,Clothing,61209.89622865489,17041.226939919863,42204.73580911632,28315.572839865723,60124.942667468364,A
24,57,46192.62959740595,Master,59,43,49127.59248572221,West,Yearly,Clothing,61458.93047813066,44551.97490322926,50143.501354379936,36787.09522582485,20200.71972361824,B
34,57,42291.25391395891,PhD,52,51,55843.76823467271,East,Rarely,Electronics,46163.62419765652,64724.96543065255,72442.83011408987,14810.42524516923,28155.462256787996,A
19,62,35892.74316078516,Bachelor,29,30,52588.042444184255,South,Weekly,Electronics,19404.77304993399,54400.55889982459,14485.604660606834,17538.46953816955,17174.24798495017,A
51,29,41207.06242820514,Bachelor,61,32,34401.81997905926,West,Weekly,Food,43545.81257160423,70281.41167108106,43868.595416457174,50050.68259174182,42252.1923855589,A
52,39,54528.60308066422,Bachelor,34,43,55734.17360234205,East,Monthly,Books,60883.76868282803,60721.150440072,122112.08760032334,69274.54046704173,52681.0370657044,A
57,24,55776.10988335271,Master,53,62,44998.82060516444,West,Weekly,Electronics,37862.95143850683,61188.27878198851,49683.23443930095,34134.05127139131,40608.48898059547,A
36,28,56607.81679617209,Master,59,30,61298.91005661302,West,Yearly,Electronics,103.61851824730547,47780.393023333614,46540.642171059095,80236.16493861208,43150.18074416334,C
51,60,44666.91669382724,Master,45,53,41195.476086526156,West,Weekly,Food,44405.51018470811,81993.9440703559,41717.76602303824,32968.00145753403,46771.27224267864,B
51,20,74455.81039287991,PhD,18,57,39721.16198671136,East,Yearly,Clothing,67455.9221513904,37505.85530202063,61001.11765007583,70648.58477909172,23632.28355056815,A
58,22,41783.77455918524,PhD,62,29,46435.84692482723,East,Yearly,Clothing,20663.09923133966,60170.05392421025,43750.52873771768,27774.95494977304,40668.188543395525,B
53,42,88589.43177055281,Bachelor,52,41,55688.4487105775,North,Rarely,Clothing,63989.557865124865,54887.50785829317,52360.575746456736,38660.190042497146,8868.116004471492,B
31,38,27095.20419432375,High School,24,33,70291.13333853663,South,Yearly,Food,50047.795326037594,36012.811110048875,48732.67686633112,73961.01011990944,64340.19520048199,B
28,36,89891.41149738946,High School,34,57,9027.56934872525,East,Weekly,Electronics,74598.67384281835,39142.63777384632,55048.22373637123,58644.12028366487,43490.743868910286,B
26,63,86620.7244264539,PhD,33,30,72567.93361968701,East,Monthly,Food,46059.156879226764,45159.33290392704,65311.59321327139,66519.34450130702,53896.361694203966,C
50,60,39955.431296901916,Bachelor,54,45,6575.459060035639,West,Monthly,Books,30479.748555133767,42201.14982125471,57267.698842689504,83169.9934792559,87715.08735191298,C
25,34,42448.318028785194,Bachelor,40,40,57365.05450127859,North,Rarely,Food,25072.37931085251,49002.349414381664,55812.000847113064,45226.71752697627,46999.725168843324,C
53,46,46411.24513610386,Master,18,30,56500.36881268679,East,Rarely,Books,31716.729647791508,92034.31933032091,71803.02411225603,68692.03271224792,30579.753010189725,A
41,37,46758.988741271,Master,25,20,83131.76050920461,West,Rarely,Electronics,26192.657194075276,55565.79984702188,29589.036631930634,53486.616558246635,5108.90834525229,B
48,43,47552.04658653593,High School,54,63,62114.15715846344,West,Monthly,Electronics,30841.610868484997,69981.69519778006,42553.6431439782,26060.326673329895,25503.872727153586,C
34,27,81294.88061496799,Master,26,35,43066.53695806435,West,Yearly,Books,40055.29808723145,45009.191926620435,40402.36156859211,81445.35301650302,68901.6749029703,B
62,44,77274.81882519371,Master,54,42,88292.83346932789,South,Monthly,Books,28966.14724179455,53912.29290670325,16198.292124346568,49210.75608511262,81056.08726448446,A
